EmployeeID,Department,Position,Education,Age,Gender,Salary,HireDate
10152,HR,Director,PhD,37,F," R$ 6,196.88 ",18/03/2013
10153,Legal,Manager,Master,46,F," R$ 17,518.63 ",2018-01-11
10154,Operations,Manager,Master,53,M," R$ 10,791.52 ",2019-06-14
10155,Logistics,Technician,Technical Diploma,49,M," R$ 8,594.38 ",2016-12-10
10156,Finance,Technician,Technical Diploma,30,F," R$ 16,357.11 ",2023-09-30
10157,Finance,Assistant,High School,39,M, ,2019-02-14
10158,IT,Director, ,44,F," R$ 13,764.87 ",2011-04-18
10159,HR,Assistant,High School,51,M," R$ 8,255.17 ",2021-01-03
10160,HR,Manager,Master,53,M," R$ 8,178.07 ",2023-08-17
10161,IT,Analyst,Bachelor,45,M," R$ 13,447.26 ",2022-11-13
10162,Marketing, ,Technical Diploma,32,," R$ 8,120.90 ",2012-01-22
10163,Marketing,Analyst,Bachelor,47,F," R$ 11,280.06 ",17/05/2013
10164,IT,Assistant,High School,32,M," R$ 12,796.23 ",2012-01-25
10165,IT,Manager,Master,41,M,,2012-06-20
10166,Logistics,Coordinator,Bachelor,39,M," R$ 6,892.44 ",20/09/2010
10167,HR,Coordinator,Bachelor,55,F," R$ 9,325.06 ",30/03/2015
10168,Legal,Director,PhD,57,M," R$ 21,457.32 ",2021-06-27
10169,Marketing,Technician,Technical Diploma,25,F," R$ 6,892.62 ",2010-11-30
10170,Finance,Specialist,Master,42,M," R$ 19,802.13 ",2013-03-11
10171,Marketing,Technician,Technical Diploma,47,F, ,2014-05-06
10172,Operations,Coordinator, ,35,M," R$ 15,597.30 ",2013-02-04
10173,Finance,Coordinator,Bachelor,47,F," R$ 20,106.71 ",2016-02-09
10174,IT,Coordinator,Bachelor,34,F," R$ 12,234.86 ",2016-01-12
10175,Marketing,Director,PhD,47,M," R$ 12,425.67 ",2022-01-16
10176,Legal,Analyst,Bachelor,62,M," R$ 21,064.46 ",31/12/2013
10177,Marketing,Director,PhD,36,M," R$ 9,372.79 ",05/02/2020
10178,Legal, ,Master,48,F," R$ 15,136.16 ",2019-12-27
10179,IT,Coordinator,Bachelor,44,F," R$ 13,714.49 ",2020-04-03
10180,Operations,Technician, ,43,F," R$ 9,162.14 ",2016-09-20
10181,HR,Coordinator,Bachelor,31,M," R$ 6,073.90 ",2013-02-20
10182,Logistics,Coordinator,Bachelor,26,F," R$ 5,248.65 ",2015-10-18
10183,Legal,Coordinator,Bachelor,25,M," R$ 13,868.91 ",2011-06-23
10184,Operations,Assistant,High School,57,F," R$ 10,244.43 ",2014-01-18
10185,IT, ,Master,37,F," R$ 12,054.31 ",2015-03-14
10186,Marketing,Specialist,Master,53,F," R$ 13,342.91 ",2020-01-01
10187,Logistics,Specialist,Master,32,M," R$ 6,079.02 ",27/12/2022
10188,IT,Manager,Master,60,M," R$ 17,682.35 ",08/01/2013
10189,IT, ,Bachelor,54,F," R$ 16,094.59 ",2021-06-11
10190,Logistics,Coordinator,Bachelor,56,F," R$ 7,798.45 ",2010-03-06
10191,Marketing,Assistant,High School,25,M," R$ 9,234.43 ",2015-09-19
10192,Logistics,Analyst,Bachelor,44,M," R$ 6,745.93 ",2023-05-29
10193,Marketing,Technician,Technical Diploma,24,F," R$ 8,315.29 ",2014-06-19
10194,Marketing,Manager,Master,41,M," R$ 9,553.89 ",2021-03-03
10195,Legal,Analyst,Bachelor,22,F," R$ 13,463.04 ",2020-09-09
10196,IT,Coordinator,Bachelor,54,F," R$ 16,075.79 ",2018-05-31
10197,Legal,Manager,Master,31,M," R$ 14,389.68 ",16/09/2019
10198,Legal,Analyst,Bachelor,24,F," R$ 14,698.33 ",2020-11-10
10199,HR,Manager,Master,53,M," R$ 8,366.64 ",2011-08-26
10200,HR,Coordinator,Bachelor,59,F," R$ 9,333.14 ",09/11/2021
10201,Finance,Analyst,Bachelor,52,M," R$ 19,742.88 ",17/02/2021
10202,IT,Director,PhD,42,M," R$ 16,147.94 ",11/12/2015
10203,HR,Director,PhD,45,F," R$ 7,371.86 ",2012-08-28
10204,Legal,Assistant,High School,45,M," R$ 17,107.89 ",2016-08-09
10205,HR,Specialist,Master,31,F," R$ 7,104.28 ",2021-03-10
10206,Marketing,Coordinator,Bachelor,27,M," R$ 8,653.61 ",2023-04-16
10207,,Director,PhD,49,M," R$ 21,304.97 ",2015-10-25
10208,IT,Specialist,Master,22,F," R$ 10,600.00 ",2015-08-26
10209,Logistics,Technician,Technical Diploma,31,F," R$ 5,576.19 ",2023-09-11
10210,Operations,Analyst,Bachelor,62,F," R$ 12,468.28 ",2012-08-16
10211,Operations,Manager,Master,51,F," R$ 9,602.29 ",2011-10-18
10212,Logistics,Manager,Master,36,F,,2010-01-02
10213,Logistics,Specialist,Master,35,M," R$ 6,907.74 ",2019-10-31
10214,Logistics,Coordinator,Bachelor,45,F," R$ 6,943.87 ",06/07/2015
10215,Marketing,Director,PhD,31,F, ,2010-05-03
10216,HR,Manager,Master,47,M," R$ 8,877.79 ",2011-02-17
10217,Finance,Specialist,Master,22,M," R$ 16,794.30 ",2018-01-18
10218,HR,Specialist,Master,41,F," R$ 7,525.94 ",2010-03-25
10219,Finance,Coordinator,Bachelor,50,F," R$ 23,190.18 ",2013-04-27
10220,Logistics,Assistant,High School,55,M," R$ 8,031.68 ",2011-11-06
10221,IT,Coordinator,Bachelor,23,M," R$ 9,355.52 ",2014-07-05
10222,Marketing,Manager,Master,23,F," R$ 9,322.96 ",2014-09-17
10223,Legal,Analyst,,23,M," R$ 14,211.30 ",12/01/2017
10224,Finance,Director,PhD,29,F,,2020-11-11
10225,IT,Coordinator,Bachelor,46,M," R$ 12,490.97 ",29/12/2020
10226,Operations,Director,PhD,39,M," R$ 9,616.68 ",2018-07-07
10227,IT,Technician,Technical Diploma,38,F," R$ 15,007.30 ",2016-09-24
10228,HR,Specialist,Master,51,M," R$ 8,935.45 ",2023-07-18
10229,Logistics,Technician,Technical Diploma,29,F," R$ 5,533.43 ",2018-06-22
10230,Marketing,Specialist,Master,63,M," R$ 15,425.26 ",2016-05-24
10231,Legal,Assistant,High School,50,M," R$ 18,268.93 ",2011-05-11
10232,Logistics,Director,PhD,40,M," R$ 6,355.31 ",2021-02-05
10233,Finance,Coordinator,Bachelor,58,M," R$ 22,464.65 ",08/07/2021
10234,Legal,Coordinator,Bachelor,45,M," R$ 18,693.87 ",2016-11-16
10235,Marketing,Director, ,39,F," R$ 10,328.75 ",2013-08-27
10236,HR,Technician,Technical Diploma,31,M," R$ 7,439.31 ",2013-07-26
10237,Finance,Coordinator,Bachelor,37,F," R$ 18,227.64 ",2023-03-16
10238,IT,Director,PhD,62,F," R$ 18,235.70 ",2012-01-09
10239,Operations,Assistant,High School,63,M," R$ 12,187.17 ",14/06/2016
10240,,Analyst,Bachelor,26,M," R$ 11,954.93 ",2016-11-14
10241,IT,Technician,Technical Diploma,36,F," R$ 13,273.01 ",2012-01-04
10242,Logistics,Director,PhD,44,M,,2017-04-17
10243,Legal,Director,PhD,52,M," R$ 18,907.48 ",2017-03-26
10244,Operations,Specialist,Master,51,M," R$ 10,025.04 ",2012-11-09
10245,Logistics,Assistant,High School,28,F," R$ 5,236.43 ",2019-08-31
10246,Legal,Specialist,Master,41,F," R$ 14,582.08 ",13/06/2022
10247,HR,Assistant,High School,60,F,,2022-12-20
10248,Marketing,Assistant,High School,24,F," R$ 8,394.17 ",2021-08-31
10249,Marketing,Director,PhD,24,F," R$ 8,240.69 ",2014-07-16
10250,Finance,Assistant,High School,52,M," R$ 24,773.38 ",19/02/2013
10251,Legal,Assistant,High School,28,F," R$ 14,266.74 ",2015-09-08
10252,Legal,Assistant,High School,22,F," R$ 13,681.21 ",2016-02-10
10253,IT,Coordinator,Bachelor,48,F," R$ 16,457.27 ",2010-12-01
10254,Legal,Director,PhD,22,F," R$ 12,732.93 ",17/10/2020
10255,Operations,Manager,Master,27,M," R$ 7,880.30 ",2020-01-23
10256,Legal,Coordinator,Bachelor,41,F," R$ 16,750.49 ",07/06/2017
10257,Operations,Specialist,Master,60,M," R$ 11,535.15 ",2014-07-16
10258,Logistics,Technician,Technical Diploma,24,F," R$ 4,938.60 ",2015-05-15
10259,Finance,Assistant,High School,23,M," R$ 13,116.62 ",2023-01-09
10260,Finance,Director,PhD,53,F," R$ 22,183.44 ",2020-02-14
10261,Logistics,Specialist,Master,41,M," R$ 6,776.95 ",2010-05-19
10262,HR,Director,PhD,57,F," R$ 8,895.80 ",2014-01-19
10263,Finance,Technician,Technical Diploma,48,F," R$ 21,149.95 ",21/12/2012
10264,Operations,Manager,Master,41,F, ,2010-03-14
10265,Finance,Coordinator,Bachelor,40,F,,2018-11-06
10266,Legal,Technician,Technical Diploma,42,M," R$ 17,408.15 ",2021-05-22
10267,Marketing,Coordinator,Bachelor,64,F," R$ 14,785.15 ",18/08/2013
10268,Finance,Manager,Master,41,F," R$ 20,404.18 ",2018-02-26
10269,IT,Analyst,Bachelor,26,M," R$ 10,852.17 ",2016-04-26
10270,Operations,Assistant,,41,F," R$ 8,089.40 ",2015-12-18
10271,Logistics,Specialist,Master,33,M," R$ 6,903.09 ",2022-10-19
10272,Operations,Specialist,Master,31,F," R$ 7,662.49 ",2013-10-19
10273,Finance,Coordinator,Bachelor,43,M," R$ 23,644.19 ",2016-09-08
10274,Marketing,Manager,Master,59,M," R$ 13,569.42 ",2017-06-25
10275,Finance,Manager,Master,49,M," R$ 23,351.53 ",2012-03-21
10276,IT,Assistant,High School,33,F," R$ 9,631.27 ",2023-04-04
10277,Logistics,Technician,Technical Diploma,60,F," R$ 8,753.82 ",2014-12-23
10278,,Technician,Technical Diploma,31,M," R$ 6,859.92 ",2012-06-06
10279,Operations,Technician,Technical Diploma,56,F," R$ 11,225.03 ",2019-11-06
10280,Marketing,Analyst,Bachelor,61,M," R$ 11,388.10 ",2016-09-08
10281,Logistics,Assistant,High School,58,M," R$ 7,778.43 ",21/11/2017
10282,Logistics,Manager,Master,38,M," R$ 6,322.65 ",2011-11-09
10283,IT,Specialist,Master,48,," R$ 15,173.21 ",2018-01-03
10284,Legal,Assistant,High School,50,F," R$ 19,468.05 ",2015-08-08
10285,Finance,Specialist,Master,47,," R$ 21,924.78 ",2021-12-21
10286,Finance,Technician,Technical Diploma,30,M," R$ 19,834.00 ",2019-06-29
10287,,Technician,Technical Diploma,33,F," R$ 6,324.77 ",2014-06-12
10288,Operations,Specialist,Master,64,F," R$ 11,248.10 ",2012-09-01
10289,Marketing,Manager,Master,47,M,,2018-05-17
10290,Operations, ,Technical Diploma,54,F," R$ 11,213.11 ",20/07/2023
10291,Operations,Technician,Technical Diploma,53,F," R$ 10,167.56 ",2022-12-09
10292,Operations,Coordinator,Bachelor,32,F," R$ 8,224.03 ",2011-04-22
10293,Operations,Director,PhD,50,F," R$ 11,063.98 ",2021-02-10
10294,IT,Analyst,Bachelor,29,F," R$ 10,782.47 ",2021-10-30
10295,IT,Manager,Master,46,M," R$ 13,106.82 ",2023-06-21
10296,Logistics,Analyst, ,41,M," R$ 6,081.08 ",2016-03-11
10297,Finance,Director,PhD,42,M," R$ 19,130.90 ",2015-07-17
10298,,Analyst,Bachelor,25,M," R$ 16,518.16 ",2018-06-01
10299,Finance,Analyst,Bachelor,57,M," R$ 27,552.93 ",23/05/2021
10300,Legal,Manager,Master,64,F," R$ 22,318.41 ",2012-01-17
10301,Finance,,Master,50,F," R$ 22,208.23 ",26/08/2015
10302,HR,Analyst,Bachelor,40,F," R$ 6,860.35 ",08/09/2015
10303,Legal,,Master,47,F," R$ 17,140.14 ",2014-04-01
10304,Legal,Analyst,Bachelor,57,F," R$ 19,370.96 ",2014-06-04
10305,Finance,Director,PhD,46,M," R$ 20,386.25 ",2011-05-21
10306,IT,Analyst,Bachelor,44,F," R$ 13,644.21 ",2017-04-12
10307,HR,Coordinator,Bachelor,59,F," R$ 9,792.59 ",2011-12-19
10308,HR,Technician,Technical Diploma,49,M," R$ 8,712.73 ",2012-08-18
10309,HR,Coordinator,Bachelor,62,M, ,2021-11-02
10310,HR,Specialist, ,32,F," R$ 7,760.71 ",2020-11-29
10311,,Coordinator,Bachelor,50,F," R$ 21,857.91 ",2021-02-05
10312,Legal,Manager,Master,41,F," R$ 18,706.99 ",2022-10-12
10313,Operations,Specialist,Master,30,M," R$ 7,464.10 ",29/10/2022
10314,Operations,Director,PhD,45,M," R$ 10,082.94 ",2020-01-16
10315,,Technician,Technical Diploma,62,F," R$ 13,736.37 ",2013-12-19
10316,HR,Analyst,Bachelor,34,F," R$ 7,924.85 ",2014-05-09
10317,HR,Analyst,Bachelor,23,F," R$ 6,761.85 ",20/10/2012
10318,Logistics,Director,PhD,38,M," R$ 6,540.48 ",2010-01-16
10319, ,Coordinator,Bachelor,48,F," R$ 7,102.52 ",2014-06-21
10320,Logistics,Director,PhD,59,F," R$ 8,586.36 ",2013-12-02
10321,Marketing,Manager,Master,23,F," R$ 8,268.12 ",05/05/2015
10322,Marketing,Manager,Master,54,M," R$ 11,194.42 ",2018-07-30
10323,Operations,Manager,Master,26,M," R$ 6,671.90 ",2013-05-09
10324,Finance,Coordinator,Bachelor,35,F," R$ 17,656.52 ",2011-04-08
10325,Logistics,Director,PhD,48,M," R$ 8,370.32 ",2014-09-15
10326,Finance,Assistant,High School,57,F," R$ 26,076.27 ",12/03/2015
10327,Finance,Coordinator,Bachelor,48,M," R$ 24,826.91 ",28/09/2019
10328,IT,Analyst,Bachelor,35,M," R$ 11,497.17 ",2011-06-27
10329,Operations,Assistant,High School,36,,,06/06/2016
10330,Legal,Coordinator,Bachelor,48,F," R$ 18,139.03 ",2018-02-06
10331,Logistics,Coordinator,Bachelor,29,M," R$ 5,779.06 ",2019-11-29
10332,Legal,Specialist,Master,42,F," R$ 19,743.71 ",2022-10-08
10333,HR,Coordinator,Bachelor,55,M," R$ 9,090.42 ",2023-05-01
10334,Legal,Coordinator,Bachelor,49,M," R$ 18,679.55 ",2019-03-17
10335,Finance, ,Master,45,F," R$ 18,742.63 ",2014-08-24
10336,Marketing,Director,PhD,38,F," R$ 9,798.60 ",2013-09-22
10337,Legal,,Master,27,F," R$ 13,776.01 ",2020-12-18
10338,Operations,Manager,Master,59,F, ,2018-07-15
10339,Operations,Analyst,Bachelor,40,F," R$ 8,828.87 ",2010-07-09
10340,Marketing,Technician,Technical Diploma,22,F," R$ 8,250.65 ",2023-11-07
10341,Marketing,,PhD,59,M," R$ 14,590.49 ",2020-07-17
10342,IT,Assistant,High School,47,M," R$ 14,622.88 ",2014-01-22
10343,Legal,Manager,Master,26,F," R$ 12,456.90 ",22/11/2016
10344,Marketing,Director,PhD,25,M," R$ 8,536.36 ",2011-08-17
10345,Operations,Coordinator,Bachelor,46,F," R$ 10,279.90 ",2012-05-11
10346,IT,Assistant,High School,43, ," R$ 14,524.27 ",2013-04-22
10347,Logistics,,Technical Diploma,34,F," R$ 6,656.30 ",2021-01-24
10348,Logistics,Coordinator, ,44,F," R$ 7,451.58 ",2017-03-10
10349,IT,Coordinator,Bachelor,54,F," R$ 17,613.12 ",2014-10-26
10350,IT,,Master,46,M," R$ 14,952.13 ",2015-05-07
10351,Operations,,Master,31,F," R$ 8,073.20 ",2014-02-03
10352,Finance,Director,PhD,39,M," R$ 19,765.38 ",2019-09-07
10353,Logistics,Technician,Technical Diploma,48,M," R$ 8,666.90 ",09/06/2013
10354,IT,Technician,Technical Diploma,47,M," R$ 14,853.23 ",2022-04-15
10355,Legal,Coordinator,Bachelor,63,F," R$ 21,345.85 ",2020-03-04
10356,Logistics,Coordinator,Bachelor,23,M," R$ 5,268.38 ",2015-09-18
10357,HR,Assistant,,31,M," R$ 7,689.28 ",2018-09-12
10358,HR,Director,PhD,41,F," R$ 7,236.88 ",2018-06-18
10359,Legal,Specialist,Master,59,M," R$ 22,480.70 ",2016-09-11
10360,Legal,Technician,Technical Diploma,24,F," R$ 10,667.91 ",2015-07-01
10361,Legal,Analyst,Bachelor,31,M,,22/11/2016
10362,IT,Manager,Master,49,M," R$ 16,156.25 ",04/04/2022
10363,Legal,Specialist,Master,40,M," R$ 17,231.46 ",2020-08-08
10364,Finance,Director,PhD,38,M, ,2021-05-16
10365,Legal,Director,PhD,44,M," R$ 14,888.63 ",2020-10-21
10366,Finance,Technician, ,49,M, ,2014-05-25
10367,IT,Assistant,High School,48,F," R$ 12,188.48 ",2013-07-01
10368,Operations,Specialist,Master,53,F," R$ 10,294.53 ",2018-06-04
10369,Finance,Coordinator,Bachelor,59,M," R$ 21,341.89 ",30/12/2020
10370,Logistics,Specialist, ,33,M," R$ 5,607.17 ",2010-10-09
10371,Legal,Director,PhD,41,F," R$ 14,664.10 ",2013-01-16
10372,IT,Director,PhD,27,M," R$ 11,502.84 ",18/02/2012
10373,Logistics,Coordinator, ,24,F," R$ 5,457.07 ",2016-11-30
10374,Legal,Specialist,Master,24,M," R$ 13,658.89 ",2010-06-29
10375,Finance,Assistant,High School,44,M," R$ 22,633.39 ",2023-06-23
10376,Marketing, ,Master,30,M," R$ 8,202.46 ",2021-12-30
10377,Legal,Assistant,High School,54,F," R$ 19,130.25 ",2019-07-20
10378,IT,Technician,Technical Diploma,57,F," R$ 17,739.36 ",2010-03-20
10379,Marketing,Specialist,Master,33,F," R$ 9,762.00 ",2015-12-28
10380,Logistics,Assistant,High School,47,M," R$ 11,977.69 ",16/04/2011
10381,Logistics,Technician,Technical Diploma,58,F," R$ 7,797.65 ",2010-12-03
10382,,Assistant,High School,31,M," R$ 10,722.79 ",2014-11-29
10383,Legal,Technician,Technical Diploma,32,M," R$ 13,773.13 ",19/02/2014
10384,Legal,Coordinator,,40,F," R$ 14,399.95 ",2020-11-10
10385,IT,Technician,Technical Diploma,26, ," R$ 10,937.44 ",01/06/2021
10386,HR,Analyst,Bachelor,45,M," R$ 9,373.59 ",2014-05-30
10387,IT,Director,PhD,56,M," R$ 17,558.98 ",2011-05-18
10388,Logistics,Manager,Master,49,F," R$ 7,061.57 ",2019-11-05
10389,Finance,Director,PhD,51,M," R$ 21,934.78 ",2011-12-12
10390,IT,Specialist,Master,40,M,,2020-10-06
10391,Finance,Assistant,High School,27,M," R$ 15,888.89 ",20/05/2011
10392,Finance,Analyst,Bachelor,60,M," R$ 22,472.90 ",2012-02-04
10393,Operations,Coordinator,Bachelor,40,M," R$ 8,478.53 ",2019-03-18
10394,Legal,Coordinator,Bachelor,52,M," R$ 19,032.88 ",2011-11-25
10395,Logistics,Assistant,High School,32,F," R$ 5,553.44 ",2013-03-07
10396,Marketing,Assistant,High School,38,M," R$ 10,263.34 ",2021-02-07
10397, ,Technician,Technical Diploma,38,M," R$ 6,391.11 ",20/09/2013
10398,HR,Coordinator,Bachelor,36,M," R$ 6,957.64 ",2014-01-26
10399,HR,Technician,Technical Diploma,27,M," R$ 5,805.05 ",14/10/2016
10400,IT,Technician,Technical Diploma,53,F," R$ 14,628.03 ",2022-01-19
10401,HR,Manager,Master,61,F," R$ 8,532.40 ",27/02/2014
10402,Legal,Analyst,Bachelor,32,F," R$ 16,323.76 ",14/03/2013
10403,Logistics,Director,PhD,34,F," R$ 7,030.94 ",05/08/2011
10404,HR,Director,PhD,38,M," R$ 8,335.37 ",2011-04-18
10405, ,Manager,Master,49,F," R$ 9,350.75 ",2011-01-30
10406,Marketing,Assistant,High School,39, ,,2017-06-23
10407,Finance,Specialist,Master,49,M," R$ 21,973.91 ",2022-05-26
10408,HR,Technician,Technical Diploma,37,M," R$ 6,767.93 ",30/10/2020
10409,Marketing,Technician,Technical Diploma,57,M," R$ 12,708.19 ",2023-04-09
10410,IT,Analyst,Bachelor,61,F," R$ 15,360.61 ",2013-07-24
10411,Legal,Coordinator,Bachelor,41,M," R$ 17,378.55 ",2015-12-28
10412,IT,Technician,Technical Diploma,60,F," R$ 17,221.81 ",2021-09-18
10413,Finance,Director,PhD,48,M," R$ 20,832.78 ",2020-02-21
10414,Operations,Director,PhD,61,F," R$ 10,260.45 ",2015-04-17
10415,IT,Specialist,Master,54,F," R$ 14,583.54 ",2021-07-12
10416,Marketing,Director,PhD,23, ," R$ 8,566.10 ",2018-08-19
10417,IT,Analyst,,34,M," R$ 12,728.64 ",2023-05-24
10418,Finance,Analyst,Bachelor,23,F," R$ 14,397.00 ",2019-04-18
10419,Logistics,Technician,Technical Diploma,58,F," R$ 8,898.76 ",2018-08-31
10420,Operations,Coordinator,Bachelor,26,M," R$ 7,222.24 ",2022-03-13
10421,Legal,Manager, ,27,M," R$ 14,835.00 ",2015-12-30
10422,IT,Technician, ,53,M," R$ 17,034.80 ",07/07/2018
10423,HR,Director,PhD,45,F," R$ 9,070.31 ",2013-01-14
10424,Finance,Specialist,Master,38,F," R$ 19,440.40 ",2015-11-02
10425,HR,Technician,Technical Diploma,30,M," R$ 6,154.43 ",2020-03-05
10426,Finance,Specialist,Master,61,M," R$ 27,739.19 ",2012-04-23
10427,Marketing,Analyst,Bachelor,61,M," R$ 14,218.02 ",2022-11-28
10428,Operations,Assistant,High School,23,F," R$ 7,290.16 ",2019-03-05
10429,Finance,Manager,Master,30,F," R$ 17,701.34 ",2017-10-21
10430,Finance,Assistant,High School,27,M," R$ 14,843.52 ",2010-08-01
10431,IT,Director,PhD,40,F," R$ 12,723.52 ",14/11/2019
10432,Operations,,Technical Diploma,54,F," R$ 9,258.36 ",2014-11-29
10433,Marketing,,Bachelor,40,F," R$ 10,284.34 ",30/03/2017
10434,Operations,Manager,Master,54,F," R$ 10,847.28 ",2015-10-05
10435,Marketing,Technician,Technical Diploma,51,M," R$ 12,135.82 ",2017-06-13
10436,HR,Assistant,High School,60,F," R$ 10,246.97 ",2019-06-29
10437,Marketing,Assistant,High School,34,M," R$ 9,791.78 ",25/01/2013
10438,,Analyst,Bachelor,39,M," R$ 8,236.83 ",2015-10-28
10439,IT,Technician,Technical Diploma,23,," R$ 10,122.53 ",12/11/2020
10440,Finance,Technician,Technical Diploma,24,M," R$ 15,611.25 ",17/10/2012
10441,Legal,Assistant,High School,27,M," R$ 15,580.53 ",2022-08-13
10442,Operations,Specialist,Master,49,M," R$ 10,130.76 ",2017-01-10
10443,IT,Assistant,High School,34,F," R$ 11,522.95 ",2021-12-15
10444,Finance,Specialist,Master,41,M," R$ 18,368.34 ",2020-12-01
10445,Legal,Technician,Technical Diploma,53,," R$ 19,872.79 ",06/06/2011
10446,Legal,Specialist,,52,M," R$ 20,158.61 ",2016-02-17
10447,Operations,,PhD,30,M," R$ 8,420.35 ",2018-01-08
10448,Legal, ,Master,24,M," R$ 11,849.23 ",2021-07-30
10449,Operations,Assistant,High School,52,F," R$ 10,306.71 ",2015-01-07
10450,HR,Technician,Technical Diploma,36,M," R$ 7,546.78 ",2019-10-27
10451,HR,Analyst,Bachelor,25,M," R$ 5,354.86 ",2012-08-05
10452,Finance,Coordinator,Bachelor,38,M," R$ 19,720.04 ",2019-05-06
10453,Logistics,Specialist,Master,52,F," R$ 8,436.17 ",2011-04-01
10454,Logistics,Coordinator,Bachelor,50,M," R$ 7,136.86 ",2021-01-15
10455,Finance,Manager,Master,32,M," R$ 16,776.84 ",2014-01-05
10456,Operations,Coordinator,Bachelor,53,M," R$ 8,948.33 ",2014-01-16
10457,Logistics,Coordinator,Bachelor,61,F," R$ 9,409.49 ",31/03/2014
10458,Logistics,Director,PhD,24,M," R$ 5,025.97 ",11/10/2018
10459,IT,Manager,Master,22,F," R$ 9,974.59 ",30/07/2012
10460,Finance,Coordinator,Bachelor,29,M," R$ 16,042.34 ",2021-11-21
10461,Marketing,Specialist,Master,62,M," R$ 14,835.63 ",2019-12-27
10462,IT,Technician,Technical Diploma,38,M," R$ 11,853.58 ",2012-09-23
10463,Legal,Assistant,High School,29,F," R$ 14,369.06 ",2015-02-04
10464,Marketing,Technician,Technical Diploma,64,F," R$ 15,217.54 ",2010-10-14
10465,IT,Assistant,High School,54,M," R$ 15,838.37 ",16/02/2011
10466,Operations,Coordinator,Bachelor,47,F," R$ 9,557.21 ",2021-06-11
10467,Marketing,Technician,Technical Diploma,23,F," R$ 7,507.75 ",2014-11-08
10468,Logistics,Specialist,Master,50,M," R$ 8,174.58 ",2012-09-05
10469,Finance,Manager,Master,36,M," R$ 18,814.82 ",2021-08-21
10470,IT,Analyst,Bachelor,51,M," R$ 15,235.54 ",2020-04-28
10471,Legal,Assistant,High School,33,F," R$ 15,188.27 ",2015-06-30
10472,Logistics,Specialist,Master,23,F," R$ 4,479.45 ",2014-10-26
10473,IT,Specialist,Master,42,F, ,2020-12-23
10474,Logistics,Technician,Technical Diploma,50,M," R$ 7,536.37 ",2015-08-13
10475,HR,Coordinator,Bachelor,50,F," R$ 8,385.50 ",2010-09-18
10476,Marketing,Analyst,Bachelor,37,F," R$ 8,668.93 ",10/09/2016
10477,HR,Assistant,High School,52,F," R$ 9,313.47 ",2013-06-22
10478,Logistics,Technician,Technical Diploma,54,F," R$ 8,404.46 ",2017-09-10
10479,IT,Coordinator,Bachelor,23,M," R$ 10,613.95 ",2015-12-19
10480,HR,Coordinator,Bachelor,25,F," R$ 6,592.84 ",2012-03-25
10481,Legal,Manager,Master,60,M," R$ 21,069.06 ",2021-12-10
10482,Operations,Specialist,Master,26,M," R$ 7,618.20 ",01/03/2022
10483,Operations,Director,PhD,23,M," R$ 7,956.39 ",2022-06-19
10484,IT,Analyst,Bachelor,29,F," R$ 10,896.30 ",08/08/2020
10485,Operations,Specialist,Master,57,F," R$ 11,602.83 ",2020-06-19
10486,Marketing,Assistant,High School,27,M," R$ 9,176.82 ",11/05/2013
10487,Legal,Analyst,Bachelor,62,F," R$ 18,780.90 ",17/07/2011
10488,Operations, ,Master,31, ," R$ 8,710.12 ",2015-09-17
10489,Legal,Manager,Master,57,F," R$ 20,717.26 ",2012-11-27
10490,Legal,Assistant,High School,25,M," R$ 14,818.11 ",15/04/2019
10491,Legal, ,Master,60,F," R$ 22,234.87 ",2017-02-10
10492,Marketing,Specialist,Master,35,F," R$ 9,903.88 ",2021-12-30
10493,Operations,Manager,Master,33,F," R$ 8,451.02 ",2011-03-15
10494,Finance,Coordinator,Bachelor,38,M,,2012-10-31
10495,IT,Coordinator,Bachelor,42,F," R$ 14,830.59 ",2012-07-21
10496, ,Specialist,Master,34,F," R$ 13,632.02 ",2014-07-22
10497,Legal,Specialist,Master,54,M," R$ 19,475.05 ",2010-11-30
10498,Marketing,Director,PhD,34,M," R$ 10,223.05 ",2011-06-02
10499,Marketing,Assistant,High School,30,F," R$ 8,132.03 ",2014-01-08
10500,Finance,Specialist,Master,41,M," R$ 20,151.64 ",2018-11-27
10501,HR,Analyst,Bachelor,61,M," R$ 10,505.90 ",2021-01-07
10502,Finance,Director,PhD,22,F," R$ 14,079.52 ",17/03/2014
10503,IT,Analyst,Bachelor,34,M," R$ 13,046.98 ",2015-12-06
10504,,Assistant,High School,43,F," R$ 10,469.63 ",2017-03-09
10505,Legal,Specialist,Master,34,M," R$ 13,952.91 ",16/05/2015
10506,Marketing,Technician, ,56,M," R$ 13,150.51 ",11/09/2017
10507,,Assistant,High School,22,F," R$ 4,457.24 ",2021-02-12
10508,IT,Specialist,Master,54,M," R$ 16,258.90 ",2020-01-14
10509,HR,Manager,Master,26,M," R$ 6,351.95 ",2023-01-19
10510,Legal,Analyst,Bachelor,51,M," R$ 20,569.92 ",2015-06-15
10511,Operations,Specialist,Master,26,," R$ 8,429.14 ",2015-04-08
10512,Marketing,Manager,Master,64,F," R$ 13,023.91 ",2019-10-23
10513,Logistics,Coordinator,Bachelor,46,F," R$ 5,946.71 ",2016-09-29
10514,Legal,Analyst,Bachelor,47,M, ,2020-03-29
10515,Finance,Technician,Technical Diploma,40,M," R$ 20,652.99 ",2015-11-08
10516,HR,Director,PhD,33,F," R$ 5,908.72 ",2013-06-22
